Carabobo 	Trigal Norte, Sur, Centro (Valencia) 	2001
Carabobo 	Tucacas 	2055
Carabobo 	Unión (Valencia) 	2001
Carabobo 	Urama 	2051
Carabobo 	Urbanización Ciudad Alianza 	2016
Carabobo 	Urbanización el Morro 	2006
Carabobo 	Valle de Aguirre 	2041
Carabobo 	Valle de Camoruco (Valencia) 	2001
Carabobo 	Venezuela (Valencia) 	2001
Carabobo 	Victoria (Valencia) 	2001
Carabobo 	Vigirima 	2015
Carabobo 	Villa Jardín 	2035
Carabobo 	Vivienda Popular de los Guayos 	2003
Carabobo 	Vivienda Rural los Arales 	2006
Carabobo 	Yagua 	2015
Carabobo 	Yuma 1 y 2 	2006
Carabobo 	Zona Industrial La Isabelica 	2003
Carabobo 	Urbanización Alegria 	2001
Carabobo 	Urbanización Altos de Guaparo 	2001
Carabobo 	Urbanización Camoruco 	2001
Carabobo 	Urbanización Campo Alegre 	2001
Carabobo 	Urbanización Campo Solo 	2001
Carabobo 	Urbanización Carabobo 	2001
Carabobo 	Urbsanización Castillito 	2001
Carabobo 	Urbanización Ciudad Jardin Mañongo 	2001
Carabobo 	Urbanización Colinas de Guataparo 	2001
Carabobo 	Urbanización Colon 	2005
Carabobo 	Urbanización chaguaramal 	2001
Carabobo 	Urbanización Don Bosco 	2001
Carabobo 	Urbanización El Bosque 	2001
Carabobo 	Urbanización El Morro 1 y 2 	2001
Carabobo 	Urbanización El Palotal 	2001
Carabobo 	Urbanización El Parral 	2001
Carabobo 	Urbanización El Prado 	2001
Carabobo 	Urbanización El Prebo I II III 	2001
Carabobo 	Urbanización El Prebol 	2001
Carabobo 	Urbanización El Recreo 	2001
Carabobo 	Urbanización El Trigalito 	2001
Carabobo 	Urbanización El Viñedo 	2001
Carabobo 	Urbanización Flor Amarillo 	2003
Carabobo 	Urbanización Fundación Mendoza 	2001
Carabobo 	Urbanización Guatsaparo Country Club 	2001
Carabobo 	Urbanización Guayabal 	2001
Carabobo 	Urbanización Kerdel 	2001
Carabobo 	Urbanización La Arboleda 	2001
Carabobo 	Urbanización La Castellana 	2001
Carabobo 	Urbanización La Esmeralda 	2001
Carabobo 	Urbanización La Guacamaya 1 2 3 Etapa 	2005
Carabobo 	Urbanización La Isabelica 	2003
Carabobo 	Urbanización La Trigaleña 	2001
Carabobo 	Urbanización La Viña 	2001
Carabobo 	Urbanización Las Acacias 	2001
Carabobo 	Urbanización Las Clavellinas 	2001
Carabobo 	Urbanización Las Quintas 	2005
Carabobo 	Urbanización Lomas Del Este 	2001
Carabobo 	Urbanización Los Arales 	2006
Carabobo 	Urbanización Los Bucares 1 y 2 	2003
Carabobo 	Urbanización Los Jardines 	2001
Carabobo 	Urbanización Los Magallanes 	2006
Carabobo 	Urbanización Los Naranjos 	2001
Carabobo 	Urbanización Los Nisperos 	2001
Carabobo 	Urbanización Los Sauces 	2001
Carabobo 	Urbanización Mendoza 1.2.3.4.5.6.y.7 	2001
Carabobo 	Urbanización Michelena Norte y Sur 	2001
Carabobo 	Urbanización Monte Serino 	2001
Carabobo 	Urbanización Nueva Esparta 	2001
Carabobo 	Urbanización Paraparal 	2001
Carabobo 	Urbanización Parque El Trigal 	2001
Carabobo 	Urbanización Parque Valencia 	2001
Carabobo 	Urbanización Paso Real 	2001
Carabobo 	Urabanización Piedras Pintada 	2001
Carabobo 	Urbanizacion Ritec 	2001
Carabobo 	Urbanización Terraza De Los Nisperos 	2001
Carabobo 	Urbanización Trigal Norte Sur Centro 	2001
Carabobo 	Urbanización Valle De Camoruco 	2001
Carabobo 	Urdaneta 	2001
Carabobo 	Valle De Aguirre 	2001
Carabobo 	Victoria 	2001
Carabobo 	Vigirima 	2001
Carabobo 	Vivienda Popular De Los Guayos 	2001
Carabobo 	Yagua 	2001
Carabobo 	Yuma 1 y 2 	2006
Carabobo 	Zona Industrial La Isabelica 	2003
Carabobo 	Otras Poblaciones 	2001
